org_code,sub_icb_name,region_name,risk_tier,specialty,referrals,bookings,appointment_slot_issues,positive_demand_gap,avg_monthly_absorption,absorption_volatility,avg_asi_rate,max_asi_rate,asi_persistence,active_months,booking_absorption_rate,absorption_weakness,asi_rate_per_10000,latest_3m_absorption,previous_3m_absorption,absorption_trend_3m,cluster_id,cluster_label
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Diabetic Medicine,1414,4,1,1410,0.0027838843628317316,0.006745618914341422,7.5075075075075075,67.56756756756756,0.0,9,0.002828854314002829,0.9971711456859972,7.072135785007072,0.005684875881840686,0.009189846781087656,-0.00350497089924697,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Diagnostic Physiological Measurement,8417,36,454,8381,0.004587350557486749,0.002709962670219905,583.14549714459,1444.991789819376,0.5,12,0.004277058334323393,0.9957229416656767,539.3845788285612,0.0029829060703773155,0.005092279682589115,-0.0021093736122118,2,Emerging deterioration
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Dietetics,3926,2,1,3924,0.0005541147994467497,0.0013410584652937174,2.1872265966754156,26.246719160104988,0.0,12,0.0005094243504839531,0.999490575649516,2.547121752419766,0.0008333333333333334,0.0013831258644536654,-0.000549792531120332,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,"Ear, Nose & Throat",12942,2896,165,10046,0.22359851804830497,0.04026484894102742,127.96170844702696,183.67346938775512,0.0,12,0.22376757842682737,0.7762324215731726,127.49188687992583,0.2723784112756135,0.20834195214550175,0.06403645913011177,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Endocrinology and Metabolic Medicine,2306,23,20,2283,0.009690019212693638,0.007622903172931132,88.17019475822252,157.06806282722513,0.0,12,0.00997398091934085,0.9900260190806591,86.73026886383347,0.015184412809013309,0.009445622732522788,0.005738790076490521,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,GI and Liver (Medicine and Surgery),13117,1487,178,11630,0.11580384709378914,0.03317289750135686,134.93130130925798,213.43873517786562,0.0,12,0.1133643363573988,0.8866356636426012,135.70176107341618,0.08605129575347852,0.13655516991523445,-0.05050387416175593,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Gynaecology,8907,480,115,8427,0.05430325117691679,0.013531568888438428,129.0699295738534,225.46419098143235,0.0,12,0.05389019872010778,0.9461098012798922,129.11193443359156,0.04547034007247491,0.06033431791739949,-0.014863977844924575,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Medical Examiner Office,1110,0,0,1110,0.0,0.0,0.0,0.0,0.0,10,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Mental Health - Adults of all ages,2009,0,0,2009,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Neurology,4803,76,41,4727,0.016100026896164292,0.011585355456309258,87.42654258161188,144.92753623188406,0.0,12,0.015823443681032688,0.9841765563189673,85.36331459504476,0.019675514375297142,0.009191119304388954,0.010484395070908188,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Ophthalmology,6460,219,67,6241,0.03442843842891869,0.00949247065830515,106.3445914774298,128.61736334405145,0.0,12,0.03390092879256966,0.9660990712074303,103.71517027863777,0.043461213012744575,0.03818557344765061,0.005275639565093963,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Orthopaedics,26611,6292,1587,20319,0.23509660498395502,0.02392530910899906,592.143797540272,810.2667337695017,0.75,12,0.23644357596482657,0.7635564240351734,596.3699222126188,0.21668911715006753,0.22937013036428242,-0.012681013214214887,2,Emerging deterioration
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Physiotherapy,21149,1,15,21148,5.548158011540169e-05,0.00019219383128815776,7.12640030200546,17.98561151079137,0.0,12,4.728355950635964e-05,0.9999527164404937,7.092533925953945,0.0,0.0,0.0,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Respiratory Medicine,3554,31,55,3523,0.008735564093810806,0.0040079266830772235,153.20843988712312,250.78369905956112,0.0,12,0.008722566122678672,0.9912774338773214,154.75520540236354,0.013778140091250772,0.0059161627056632075,0.007861977385587565,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Rheumatology,3338,93,8,3245,0.027984218698294663,0.009572244386974174,23.357071940093476,82.64462809917356,0.0,12,0.02786099460754943,0.9721390053924506,23.96644697423607,0.022858457657739546,0.024550132217870935,-0.0016916745601313898,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Sleep Medicine,1811,18,53,1793,0.009984652812285168,0.013186256634117228,305.6475145776189,952.3809523809523,0.08333333333333333,12,0.009939260077305357,0.9900607399226946,292.65599116510214,0.0016339869281045752,0.0,0.0016339869281045752,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Surgery - Not Otherwise Specified,2550,324,44,2226,0.12723870780525157,0.03054341781595248,172.41795401734092,408.1632653061224,0.0,12,0.12705882352941175,0.8729411764705882,172.54901960784312,0.09416660894439204,0.12003291225013309,-0.02586630330574105,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Surgery - Plastic,1577,47,34,1530,0.030989920782843447,0.01590795776412965,223.97695242436671,510.2040816326531,0.08333333333333333,12,0.029803424223208624,0.9701965757767914,215.5992390615092,0.018766257896692676,0.03698552036399857,-0.018219262467305892,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Surgery - Vascular,1506,39,17,1467,0.02515877128338475,0.022932583606153696,109.37169494754843,283.0188679245283,0.0,11,0.025896414342629483,0.9741035856573705,112.88180610889775,0.021347368963955015,0.005420054200542006,0.015927314763413008,0,High-volume conversion deficit
D4U1Y,NHS Frimley ICB - D4U1Y,South East,Review,Urology,5973,286,29,5687,0.0478474769812997,0.01017283257815886,48.16470702332296,111.35857461024499,0.0,12,0.04788213627992634,0.9521178637200737,48.551816507617616,0.051261816187189314,0.046987523672258696,0.004274292514930618,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Escalate,Health Promotion,3807,0,4960,3807,0.0,0.0,13005.566337319691,14415.204678362572,1.0,11,0.0,1.0,13028.63146834778,0.0,0.0,0.0,3,True no-slot bottleneck
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Monitor,Dietetics,2504,377,0,2127,0.16097210186774222,0.06597292087002059,0.0,0.0,0.0,10,0.1505591054313099,0.8494408945686901,0.0,0.07658295189732797,0.12702752462487343,-0.05044457272754546,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Monitor,Genetics,1054,680,17,400,0.6585151765056968,0.4214199004254824,162.5732598378499,358.97435897435895,0.0,6,0.6451612903225806,0.3548387096774194,161.29032258064515,0.22221265605202647,0.16270043096618816,0.05951222508583831,1,Volatile access pattern
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Monitor,Nephrology,1040,929,32,123,0.9050295941254528,0.11144719768463086,303.27725790572873,1460.6741573033707,0.08333333333333333,12,0.8932692307692308,0.10673076923076918,307.69230769230774,0.9268428530832623,0.9285196700927038,-0.0016768170094414447,1,Volatile access pattern
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Monitor,Surgery - Breast,1390,779,96,611,0.5613061327639957,0.039610276783955095,702.2099489154928,1437.5,0.875,8,0.560431654676259,0.439568345323741,690.6474820143885,0.5731448147718036,0.53594491596774,0.0371998988040636,1,Volatile access pattern
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Monitor,Surgery - Vascular,3486,2080,32,1406,0.5979880641403802,0.0337285145730298,87.15347138842009,297.029702970297,0.0,12,0.5966724039013196,0.4033275960986804,91.79575444635685,0.5997557214680557,0.6139271886467214,-0.014171467178665687,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,2WW,86252,55842,12578,30410,0.6472119691023651,0.02288763798488962,1476.1245179015652,1909.6953765269832,1.0,12,0.6474284654268887,0.3525715345731113,1458.2850252747762,0.6452321884215392,0.6271920681781034,0.01804012024343582,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Allergy,1147,252,732,895,0.22032125505375622,0.16701665273532917,6369.132305613167,7529.411764705882,1.0,6,0.21970357454228423,0.7802964254577158,6381.865736704446,0.08400207498914249,0.1387957980284498,-0.05479372303930731,3,True no-slot bottleneck
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Cardiology,23142,8108,986,15034,0.35024303217700986,0.03718539564583786,428.5788413424597,589.9363794100636,0.25,12,0.35035865525883675,0.6496413447411633,426.06516290726813,0.3951601480526077,0.3402461898489044,0.05491395820370326,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Children's & Adolescent Services,17411,8760,513,8651,0.49781367937104576,0.08029616366098054,296.4996659124141,489.69072164948454,0.0,10,0.503130205042789,0.49686979495721095,294.64131870656485,0.49745955749666065,0.46201859548993457,0.035440962006726084,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Dermatology,24320,5980,2427,18340,0.24967017946532719,0.12688233289783993,1015.8071613650428,1561.2758813654168,0.9166666666666666,12,0.24588815789473684,0.7541118421052632,997.9440789473684,0.24083036989118514,0.2796291487362121,-0.03879877884502694,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Diabetic Medicine,2386,499,84,1887,0.20468528442353062,0.040747626203317844,407.8098525379444,1147.5409836065573,0.2222222222222222,9,0.20913663034367141,0.7908633696563285,352.0536462699078,0.21447557702630168,0.2177124378247277,-0.003236860798426028,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Diagnostic Endoscopy,5218,72,125,5146,0.014279058660307672,0.008473380283844641,270.3464586866544,1132.0754716981132,0.16666666666666666,12,0.013798390187811422,0.9862016098121886,239.55538520505942,0.01151516411621202,0.011176055136673748,0.00033910897953827283,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Diagnostic Imaging,2634,0,2,2634,0.0,0.0,7.082279157609665,47.39336492890995,0.0,12,0.0,1.0,7.593014426727411,0.0,0.0,0.0,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Diagnostic Physiological Measurement,20931,6320,6164,14611,0.307592199759458,0.0562536327954317,2873.661576188426,3501.32625994695,1.0,12,0.30194448425779946,0.6980555157422006,2944.9142420333474,0.2468418052461393,0.3106227376619599,-0.06378093241582061,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,"Ear, Nose & Throat",23472,9824,3853,13648,0.4202629156819218,0.09941403513937234,1637.4037691585174,1983.8633127669673,1.0,12,0.4185412406271302,0.5814587593728697,1641.5303340149967,0.3963332936340564,0.4276588279584986,-0.031325534324442184,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Endocrinology and Metabolic Medicine,3479,1404,188,2075,0.404798894102478,0.0552053629195562,539.673033722786,929.5774647887324,0.5,10,0.4035642425984478,0.5964357574015522,540.3851681517677,0.35638615370172166,0.4114839285283692,-0.055097774826647516,3,True no-slot bottleneck
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,GI and Liver (Medicine and Surgery),23256,7935,3007,15321,0.3427678062486319,0.07252789155174347,1297.8552868036807,1654.473832301632,1.0,12,0.3412022703818369,0.6587977296181631,1292.999656002752,0.29971136870582654,0.3196665875416301,-0.019955218835803534,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Genetics,1001,164,28,837,0.15659139145038978,0.06757406736341338,302.196141494319,562.5,0.16666666666666666,6,0.16383616383616384,0.8361638361638362,279.72027972027973,0.22221265605202647,0.16270043096618816,0.05951222508583831,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Geriatric Medicine,1576,464,120,1112,0.2924309635121939,0.07699445710223769,760.7520872933437,1639.3442622950818,0.7777777777777778,9,0.29441624365482233,0.7055837563451777,761.4213197969543,0.33412476412476416,0.357233259749816,-0.02310849562505185,3,True no-slot bottleneck
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Gynaecology,18705,4745,1730,13960,0.25475130387355444,0.10081822585123913,927.4973898739099,1314.58469587966,1.0,12,0.2536754878374766,0.7463245121625234,924.8863940122961,0.19139710835486187,0.17246521628758005,0.018931892067281825,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Haematology,3544,931,24,2613,0.26224604519985384,0.049009235602203584,69.85677479689288,156.7398119122257,0.0,9,0.2626975169300226,0.7373024830699775,67.72009029345372,0.19947115252410727,0.21131955800907676,-0.011848405484969488,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Mental Health - Adults of all ages,18557,2,4,18555,0.00010998218803811807,0.0002568735364000724,1.8800033960593012,15.906680805938494,0.0,12,0.0001077760413859999,0.999892223958614,2.155520827719998,0.0,0.00043992875215247227,-0.00043992875215247227,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Neurology,8777,274,176,8503,0.027167429362253137,0.06909637493261195,202.58868937082718,310.3448275862069,0.0,9,0.03121795602141962,0.9687820439785804,200.52409707189244,0.0038060108723432184,0.004303687027305262,-0.0004976761549620435,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Ophthalmology,18332,7970,638,10362,0.4329135219161286,0.04357908502155782,350.0416755427536,471.5447154471545,0.0,12,0.4347588915557495,0.5652411084442506,348.02531093170415,0.39672675328881346,0.4092487678615307,-0.012522014572717233,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Oral and Maxillofacial Surgery,1792,431,884,1361,0.2429339794558788,0.19950305155813877,4928.097292791586,6265.822784810127,1.0,12,0.24051339285714285,0.7594866071428572,4933.035714285715,0.13401409112932827,0.09479849116537621,0.03921559996395206,3,True no-slot bottleneck
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Orthopaedics,57759,22751,5196,35008,0.39371380635507225,0.03284202409702458,901.1643926481355,1272.3658051689858,0.9166666666666666,12,0.39389532367250124,0.6061046763274988,899.6000623279489,0.3579832748639376,0.39821403227222,-0.040230757408282414,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Pain Management,4030,741,173,3289,0.18425581372026198,0.04334338910054264,434.93807664726273,681.0035842293908,0.3333333333333333,12,0.18387096774193548,0.8161290322580645,429.2803970223325,0.20090645978631072,0.1675873798672504,0.03331907991906033,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Physiotherapy,4196,0,2,4196,0.0,0.0,3.912363067292645,46.948356807511736,0.0,12,0.0,1.0,4.7664442326024785,0.0,0.0,0.0,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Respiratory Medicine,7213,2720,1148,4493,0.3747342936177272,0.1135059855982843,1598.5504920412975,1834.7338935574228,1.0,12,0.3770969083599057,0.6229030916400943,1591.5707749896021,0.2732923222209284,0.30810611103908697,-0.03481378881815855,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Rheumatology,9398,4552,1919,4846,0.48589593651883933,0.06480880769825736,2012.98987861537,3160.676532769556,1.0,12,0.48435837412215366,0.5156416258778463,2041.923813577357,0.44999141498177825,0.45374567017830403,-0.0037542551965257798,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Sleep Medicine,3180,709,1402,2471,0.2269316885294922,0.0793738878246668,4454.87686120719,5414.634146341464,1.0,12,0.2229559748427673,0.7770440251572327,4408.805031446541,0.26332091697673193,0.11612029804887151,0.1472006189278604,3,True no-slot bottleneck
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Surgery - Not Otherwise Specified,9377,4829,1009,4548,0.5136092746668185,0.08139275294109533,1065.4034771436748,1627.906976744186,1.0,12,0.5149834701930255,0.4850165298069745,1076.0371120827556,0.43245468998904385,0.5244555758050581,-0.09200088581601423,2,Emerging deterioration
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Unknown,2515,0,0,2515,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit
D9Y0V,NHS Hampshire and Isle of Wight ICB - D9Y0V,South East,Review,Urology,12039,2908,1690,9131,0.2391507605990677,0.05778043587463119,1405.734429427069,2842.4657534246576,0.9166666666666666,12,0.24154830135393304,0.758451698646067,1403.7710773320046,0.287355322796035,0.17833136668353755,0.10902395611249743,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Monitor,Diagnostic Endoscopy,1896,920,6,976,0.4914485941905265,0.03911186328006023,33.49146488681372,142.85714285714286,0.0,12,0.48523206751054854,0.5147679324894514,31.645569620253163,0.44790103173637313,0.4822699988008831,-0.03436896706450998,0,High-volume conversion deficit
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Monitor,Nephrology,1323,1197,171,132,0.9091847817028734,0.08608634998011547,1278.2605505319045,3363.6363636363635,0.75,12,0.9047619047619048,0.09523809523809523,1292.5170068027212,0.8847287522914954,0.850339789330615,0.03438896296088034,1,Volatile access pattern
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Monitor,Respiratory Medicine,4657,2949,85,1708,0.6329905148440405,0.04525596533752086,183.1423976270095,379.746835443038,0.0,9,0.6332402834442774,0.3667597165557226,182.5209362250376,0.5066345107506429,0.605067192611394,-0.09843268186075105,0,High-volume conversion deficit
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Monitor,Surgery - Not Otherwise Specified,4704,3962,402,756,0.844094247648389,0.09953735935220726,848.979437343179,1629.6296296296298,0.6666666666666666,12,0.8422619047619048,0.15773809523809523,854.5918367346939,0.7700333209377138,0.769266806415144,0.0007665145225698167,1,Volatile access pattern
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Monitor,Surgery - Plastic,1924,1785,233,151,0.9335245829051142,0.08425711330780963,1187.28388820999,1907.2164948453608,0.8333333333333334,12,0.9277546777546778,0.07224532224532221,1211.018711018711,0.8556284720071564,0.9440799901770366,-0.08845151816988017,1,Volatile access pattern
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,2WW,49378,22713,14501,26665,0.45994186738500087,0.020688094334373068,2933.284513426385,3398.806563898558,1.0,12,0.45998217829802746,0.5400178217019725,2936.732957997489,0.4838339269343346,0.4624499210853073,0.021384005849027277,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Allergy,1255,281,321,974,0.22335507419122771,0.02881255992953635,2555.6646147592405,3070.1754385964914,1.0,12,0.2239043824701195,0.7760956175298805,2557.768924302789,0.21126140711207764,0.21158710730314156,-0.0003257001910639268,3,True no-slot bottleneck
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Cardiology,15630,4077,1773,11553,0.2617553545885583,0.042151206209316595,1138.0675369675594,1636.2126245847176,1.0,12,0.26084452975047984,0.7391554702495202,1134.3570057581574,0.22836655178972487,0.2514445779201916,-0.023078026130466722,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Children's & Adolescent Services,23806,8711,8760,15095,0.36580628884088245,0.06501874757107867,3684.919436654516,4084.3373493975905,1.0,12,0.36591615559102747,0.6340838444089725,3679.744602201126,0.35579306789781534,0.32539672788835755,0.03039634000945779,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Dermatology,12322,7139,440,5183,0.5770063208282872,0.05959844658855544,360.42459205980333,527.3069679849341,0.1,10,0.5793702321051777,0.4206297678948223,357.08488881675055,0.6541117030483132,0.5545709669245054,0.09954073612380787,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Diabetic Medicine,1805,575,519,1230,0.3176251536767815,0.04286099566367192,2878.7110079348536,5248.2269503546095,1.0,12,0.3185595567867036,0.6814404432132963,2875.3462603878115,0.31912756454741187,0.30067061546840956,0.018456949079002305,3,True no-slot bottleneck
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Diagnostic Imaging,17691,0,269,17691,0.0,0.0,155.97568745346422,388.8024883359253,0.0,9,0.0,1.0,152.05471708778475,0.0,0.0,0.0,0,High-volume conversion deficit
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Diagnostic Physiological Measurement,5999,521,114,5478,0.08850006330519959,0.04387430453487955,186.47947442348357,510.8055009823183,0.08333333333333333,12,0.08684780796799467,0.9131521920320054,190.03167194532423,0.018660013306719892,0.11802195491929195,-0.09936194161257206,0,High-volume conversion deficit
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Dietetics,1244,0,2,1244,0.0,0.0,16.002415458937197,108.69565217391305,0.0,12,0.0,1.0,16.077170418006432,0.0,0.0,0.0,0,High-volume conversion deficit
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,"Ear, Nose & Throat",13319,5961,5845,7358,0.4539707546470595,0.12357266716508633,4374.909809545088,4714.776632302405,1.0,12,0.44755612283204443,0.5524438771679556,4388.467602672874,0.31252443207457264,0.4458255911582625,-0.13330115908368984,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Endocrinology and Metabolic Medicine,3546,754,787,2792,0.21414927737670666,0.08051289958936028,2215.340908669186,2657.894736842105,1.0,11,0.212633953750705,0.787366046249295,2219.4021432600116,0.304494005283479,0.19116030173133666,0.11333370355214231,3,True no-slot bottleneck
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,GI and Liver (Medicine and Surgery),17197,8246,2600,8951,0.4790815190033419,0.04281203881826984,1503.6472277434543,1923.592493297587,1.0,12,0.47950223876257486,0.5204977612374251,1511.89160900157,0.4923648323413949,0.46141006252610656,0.03095476981528833,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,General Medicine,1216,120,25,1096,0.10022521517762198,0.022766403580076526,235.65534158063733,775.1937984496124,0.14285714285714285,7,0.09868421052631579,0.9013157894736842,205.59210526315792,0.07415783533370639,0.11895475176487064,-0.04479691643116425,0,High-volume conversion deficit
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Gynaecology,15264,6242,4881,9022,0.41359622686384623,0.19575043594684424,3143.5926131871875,4959.950708564387,1.0,12,0.40893605870020966,0.5910639412997903,3197.720125786164,0.1992022466034594,0.37844062791051464,-0.17923838130705524,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Haematology,2316,1434,801,882,0.6218762289937898,0.05606142803990377,3441.97298989692,4120.37037037037,1.0,10,0.6191709844559585,0.38082901554404147,3458.5492227979275,0.6486710804068317,0.6810660906802299,-0.032395010273398195,1,Volatile access pattern
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Neurology,6241,2049,2002,4192,0.34314176083292175,0.1369633562153122,3240.2849430894125,4402.079722703639,1.0,11,0.3283127703893607,0.6716872296106393,3207.819259734017,0.19372482722407905,0.43497627041823894,-0.2412514431941599,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Ophthalmology,5591,1382,1466,4209,0.24779014430219767,0.07241612858182575,2633.9365585166715,3302.1077283372365,1.0,12,0.2471829726345913,0.7528170273654087,2622.0711858343766,0.2390712950431524,0.2141840773329097,0.024887217710242687,3,True no-slot bottleneck
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Orthopaedics,38040,29953,4102,8087,0.7876714241723095,0.08427659491637562,1080.2611333911582,1385.6427378964943,1.0,10,0.7874079915878023,0.21259200841219772,1078.3385909568876,0.7761309093961938,0.8265473726220377,-0.05041646322584392,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Pain Management,3073,901,527,2172,0.29773035806157744,0.1316974937602113,1730.9776527429417,2500.0,1.0,10,0.2931988285063456,0.7068011714936544,1714.9365440937195,0.18171393103581168,0.35722349123297953,-0.17550956019716785,3,True no-slot bottleneck
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Physiotherapy,3925,11,8,3914,0.002704911720373276,0.003950482498647921,18.935951565671832,64.93506493506494,0.0,12,0.002802547770700637,0.9971974522292993,20.38216560509554,0.009015232745377622,0.0,0.009015232745377622,0,High-volume conversion deficit
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Rheumatology,6477,1701,979,4776,0.2762202155782619,0.14262554367134728,1540.1511611206633,2032.967032967033,1.0,12,0.26262158406669756,0.7373784159333024,1511.502238690752,0.2789723125526808,0.2469002744157364,0.0320720381369444,2,Emerging deterioration
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Sleep Medicine,1652,209,1022,1443,0.12181968685477645,0.09442007365880412,6215.2877670275375,7469.135802469135,1.0,9,0.12651331719128328,0.8734866828087167,6186.440677966102,0.07762237134053772,0.08327992103092505,-0.0056575496903873285,3,True no-slot bottleneck
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Surgery - Breast,1334,1021,710,313,0.7648424763842734,0.017665011803560747,5368.853064651245,6241.6107382550335,1.0,8,0.7653673163418291,0.23463268365817092,5322.3388305847075,0.7697312183300286,0.7686022151428217,0.0011290031872068784,1,Volatile access pattern
M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",East of England,Review,Surgery - Vascular,2264,693,1586,1571,0.301624609424565,0.09290853892991525,6999.436401307976,7326.388888888889,1.0,8,0.30609540636042404,0.693904593639576,7005.30035335689,0.15294669871085148,0.2950335227493654,-0.14208682403851391,3,True no-slot bottleneck
