org_code,sub_icb_name,region_name,risk_tier,specialty,referrals,bookings,appointment_slot_issues,positive_demand_gap,avg_monthly_absorption,absorption_volatility,avg_asi_rate,max_asi_rate,asi_persistence,active_months,booking_absorption_rate,absorption_weakness,asi_rate_per_10000,latest_3m_absorption,previous_3m_absorption,absorption_trend_3m,cluster_id,cluster_label,cluster_label_clean,sub_icb_specialty_label,region_latitude,region_longitude,dominant_archetype
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Dermatology,7268,2660,3331,4608,0.3665262531370865,0.0491971337342968,4585.35448827271,5810.81081081081,1.0,12,0.3659878921298844,0.6340121078701155,4583.1040176114475,0.3571934229803973,0.3374845989199009,0.0197088240604964,2,Emerging deterioration,High-volume persistent bottleneck,NHS North East and North Cumbria ICB - 84H | Dermatology,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Diagnostic Physiological Measurement,4136,373,45,3763,0.0890768921712011,0.0157263199198685,110.99827933666488,214.7239263803681,0.0,12,0.0901837524177949,0.909816247582205,108.80077369439071,0.0822384943864457,0.0819428550444228,0.0002956393420228,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS North East and North Cumbria ICB - 84H | Diagnostic Physiological Measurement,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Dietetics,1100,0,1,1100,0.0,0.0,7.457121551081283,67.11409395973155,0.0,9,0.0,1.0,9.090909090909092,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS North East and North Cumbria ICB - 84H | Dietetics,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,"Ear, Nose & Throat",8173,6643,3665,1530,0.8119819502016404,0.056720994598113,4492.894687484387,4779.874213836478,1.0,9,0.8127982381010644,0.1872017618989355,4484.277499082345,0.8248522477736869,0.8892234369476798,-0.0643711891739928,1,Volatile access pattern,Volatile access pattern,"NHS North East and North Cumbria ICB - 84H | Ear, Nose & Throat",54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Endocrinology and Metabolic Medicine,4393,2234,2643,2159,0.5123222332428948,0.123667537889266,5994.321049982108,7329.842931937173,1.0,12,0.5085363077623491,0.4914636922376508,6016.38971090371,0.4682474284550412,0.441805785168617,0.0264416432864242,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS North East and North Cumbria ICB - 84H | Endocrinology and Metabolic Medicine,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,GI and Liver (Medicine and Surgery),10151,6296,5007,3855,0.6257458421601041,0.0923413910207643,4914.328462875552,5251.937984496124,1.0,12,0.6202344596591469,0.3797655403408531,4932.518963648901,0.5958683643758912,0.6724327450195137,-0.0765643806436224,2,Emerging deterioration,High-volume persistent bottleneck,NHS North East and North Cumbria ICB - 84H | GI and Liver (Medicine and Surgery),54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Gynaecology,8637,5173,3957,3464,0.5959501941902278,0.0810778334596425,4557.869129320675,5473.204104903079,1.0,12,0.5989348153293967,0.4010651846706032,4581.451893018409,0.5667587802974379,0.6006122796766968,-0.0338534993792589,2,Emerging deterioration,High-volume persistent bottleneck,NHS North East and North Cumbria ICB - 84H | Gynaecology,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Ophthalmology,12725,8854,2237,3871,0.6960809323117855,0.0324042189599101,1754.0833466416834,1888.9745566692368,1.0,12,0.695795677799607,0.3042043222003929,1757.956777996071,0.7016090395267214,0.70073356141644,0.0008754781102813,2,Emerging deterioration,High-volume persistent bottleneck,NHS North East and North Cumbria ICB - 84H | Ophthalmology,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Pain Management,2478,563,95,1915,0.2250063828205913,0.0445999695093575,358.9534494327551,1500.0,0.0833333333333333,12,0.2271993543179984,0.7728006456820016,383.3736884584342,0.2808632081161303,0.1974381990012793,0.083425009114851,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS North East and North Cumbria ICB - 84H | Pain Management,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Physiotherapy,42413,0,342,42413,0.0,0.0,80.05950431145267,119.16110581506196,0.0,12,0.0,1.0,80.63565416263882,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS North East and North Cumbria ICB - 84H | Physiotherapy,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Podiatry,5299,1,0,5298,0.0002170138888888,0.0007517581630073,0.0,0.0,0.0,12,0.0001887148518588,0.9998112851481412,0.0,0.0008680555555555,0.0,0.0008680555555555,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS North East and North Cumbria ICB - 84H | Podiatry,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Respiratory Medicine,1254,590,667,664,0.4678822875768104,0.1220415746052407,5263.270181809609,6703.910614525139,1.0,6,0.4704944178628389,0.529505582137161,5318.979266347687,0.7006525257688049,0.6888668577799013,0.0117856679889035,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS North East and North Cumbria ICB - 84H | Respiratory Medicine,54.3,-1.3,Low-conversion non-ASI deficit
84H,NHS North East and North Cumbria ICB - 84H,North East and Yorkshire,Review,Unknown,1280,0,0,1280,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS North East and North Cumbria ICB - 84H | Unknown,54.3,-1.3,Low-conversion non-ASI deficit
91Q,NHS Kent and Medway ICB - 91Q,South East,High Risk,Cardiology,17995,1829,8638,16166,0.1019851660268378,0.0322396164482396,4811.48106242029,5130.656469088592,1.0,10,0.101639344262295,0.898360655737705,4800.222283967769,0.0907538115492374,0.113789741287831,-0.0230359297385936,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Cardiology,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,High Risk,Diagnostic Imaging,8570,1,2139,8569,0.0001208605269518,0.000296046621076,2498.2077226395063,3110.236220472441,1.0,6,0.0001166861143523,0.9998833138856476,2495.915985997666,0.0,0.0002942041776993,-0.0002942041776993,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Diagnostic Imaging,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,High Risk,Respiratory Medicine,8128,868,5772,7260,0.1108017308863524,0.0473936566280045,7122.173650418693,7841.269841269841,1.0,12,0.1067913385826771,0.8932086614173228,7101.377952755905,0.1033104084124492,0.1262728881575151,-0.0229624797450659,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Respiratory Medicine,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,High Risk,Rheumatology,11212,841,7426,10371,0.0759165099061472,0.016027098291325,6590.782707444357,7957.244655581948,1.0,12,0.0750089190153407,0.9249910809846592,6623.260792008562,0.0854896464609745,0.0605748835490777,0.0249147629118967,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Rheumatology,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,High Risk,Surgery - Vascular,8027,1091,6612,6936,0.1352524845675749,0.0309572758210382,8285.707086130873,9274.61139896373,1.0,12,0.1359162825464059,0.8640837174535941,8237.199451850005,0.1187373388682862,0.1226092685118091,-0.0038719296435228,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Surgery - Vascular,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Monitor,Surgery - Breast,4951,8453,832,0,1.7083672217976889,0.1689202177442289,1676.3311192063068,2973.7609329446063,1.0,12,1.7073318521510803,-0.7073318521510805,1680.468592203595,1.7390743073047858,1.826641829384332,-0.0875675220795462,1,Volatile access pattern,Volatile access pattern,NHS Kent and Medway ICB - 91Q | Surgery - Breast,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Monitor,Surgery - Not Otherwise Specified,8737,7287,504,1450,0.8354346736832282,0.0561243702807793,585.4310823834936,898.5024958402663,0.5714285714285714,7,0.834039143870894,0.165960856129106,576.8570447522033,0.7947437823109872,0.8830532596544819,-0.0883094773434947,1,Volatile access pattern,Volatile access pattern,NHS Kent and Medway ICB - 91Q | Surgery - Not Otherwise Specified,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Monitor,Surgery - Plastic,1215,1175,233,120,0.9845413570559248,0.1992475542392664,1924.4298911633775,2480.0,1.0,12,0.9670781893004116,0.0329218106995884,1917.6954732510287,1.0638230153660528,0.9854350371591752,0.0783879782068777,1,Volatile access pattern,Volatile access pattern,NHS Kent and Medway ICB - 91Q | Surgery - Plastic,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,2WW,118222,86036,5625,32186,0.7281157632687919,0.0322265102866032,472.166398667445,849.9552226654725,0.4545454545454545,11,0.7277494882509178,0.2722505117490822,475.79976654091456,0.7274743909690006,0.7906474499567514,-0.0631730589877508,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | 2WW,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Allergy,1720,89,15,1631,0.0506175648729171,0.0669251417284663,91.18197864310812,352.94117647058823,0.0,9,0.0517441860465116,0.9482558139534883,87.20930232558139,0.1205862877036602,0.1831806100880262,-0.0625943223843659,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Kent and Medway ICB - 91Q | Allergy,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Children's & Adolescent Services,33709,16218,12311,17491,0.4830482392519826,0.0320008737744836,3627.992849486945,4264.118653736452,1.0,12,0.4811178023673203,0.5188821976326796,3652.140377940609,0.4658002695761863,0.4902268617078425,-0.0244265921316562,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Children's & Adolescent Services,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Dermatology,48208,9106,1122,39102,0.1887474723213334,0.0243224411818879,231.6151311384042,313.86224934612034,0.0,12,0.1888898108197809,0.811110189180219,232.7414537006306,0.163212866302904,0.1886619656676751,-0.0254490993647711,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Dermatology,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Diabetic Medicine,4206,372,596,3834,0.0896728177461542,0.0245170892150674,1414.52535218065,1715.9763313609467,1.0,12,0.0884450784593438,0.9115549215406562,1417.023300047551,0.0809835189798515,0.0998186878436765,-0.018835168863825,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Kent and Medway ICB - 91Q | Diabetic Medicine,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Diagnostic Imaging,7858,1,26,7857,0.0001471020888496,0.0003603250577792,33.6061254863721,64.36041834271923,0.0,6,0.0001272588444896,0.9998727411555104,33.08729956731993,0.0,0.0002942041776993,-0.0002942041776993,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Kent and Medway ICB - 91Q | Diagnostic Imaging,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Diagnostic Physiological Measurement,19360,1794,2735,17566,0.0930258328480395,0.015614811840657,1414.698116728511,1904.427266338721,1.0,12,0.0926652892561983,0.9073347107438016,1412.706611570248,0.0937061891475412,0.0897984912619555,0.0039076978855857,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Diagnostic Physiological Measurement,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Dietetics,4716,0,14,4716,0.0,0.0,29.81715515367508,92.30769230769232,0.0,12,0.0,1.0,29.686174724342663,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Kent and Medway ICB - 91Q | Dietetics,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,"Ear, Nose & Throat",35650,9678,12894,25972,0.2764595464338856,0.0433796743419071,3631.3366829576066,4161.398289326888,1.0,12,0.2714726507713885,0.7285273492286115,3616.8302945301543,0.2403077770087925,0.2908668049135665,-0.0505590279047739,2,Emerging deterioration,High-volume persistent bottleneck,"NHS Kent and Medway ICB - 91Q | Ear, Nose & Throat",51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Endocrinology and Metabolic Medicine,8947,2090,4275,6857,0.2331047904218912,0.0256621916901243,4769.503643645599,5373.467112597547,1.0,11,0.2335978540292835,0.7664021459707164,4778.137923326254,0.1997295285959321,0.2225431184807398,-0.0228135898848076,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Endocrinology and Metabolic Medicine,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,GI and Liver (Medicine and Surgery),33915,10481,16236,23434,0.3110035836592932,0.0338360546804432,4798.30214349767,5173.124484748557,1.0,12,0.3090372991301784,0.6909627008698216,4787.262273330385,0.2938379933734063,0.355416781333164,-0.0615787879597577,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | GI and Liver (Medicine and Surgery),51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Geriatric Medicine,2613,523,1745,2090,0.2013271001132526,0.0403179863066196,6685.840926432374,7251.184834123224,1.0,11,0.2001530807500956,0.7998469192499044,6678.147722923843,0.2171492761766561,0.1921162514330337,0.0250330247436224,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Kent and Medway ICB - 91Q | Geriatric Medicine,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Gynaecology,28439,19464,11423,8975,0.6861381578925068,0.0767189621664501,3997.6070794451457,4390.075809786354,1.0,12,0.6844122507823763,0.3155877492176236,4016.667252716341,0.6252128212434575,0.6660207389938724,-0.0408079177504149,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Gynaecology,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Haematology,5630,979,1052,4651,0.1745838679976976,0.0454084029687377,1865.289494007486,2676.7676767676767,1.0,12,0.1738898756660746,0.8261101243339254,1868.5612788632327,0.2207442791949834,0.1715906473755959,0.0491536318193874,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Kent and Medway ICB - 91Q | Haematology,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Nephrology,3301,770,2507,2531,0.2334228434345959,0.0226295617267421,7638.598112356249,8878.923766816144,1.0,12,0.2332626476825204,0.7667373523174795,7594.668282338685,0.2468146883180837,0.2285796235731331,0.0182350647449506,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Kent and Medway ICB - 91Q | Nephrology,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Neurology,15716,5502,3840,10214,0.3517989078870612,0.0829368153110862,2445.811017776215,3275.1454696591854,1.0,12,0.3500890811911428,0.6499109188088572,2443.369814202087,0.2248052887808325,0.3700713549617432,-0.1452660661809107,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Neurology,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Neurosurgery,1558,301,64,1257,0.1961106722866721,0.0746731535295987,420.0668469140829,672.2689075630252,0.4285714285714285,7,0.193196405648267,0.806803594351733,410.783055198973,0.41896185278235,0.2074783177875961,0.2114835349947539,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Kent and Medway ICB - 91Q | Neurosurgery,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Ophthalmology,13461,7121,608,6340,0.5314396358948952,0.0556960887532419,450.1602811845655,589.9532710280374,0.4444444444444444,9,0.5290097318178442,0.4709902681821558,451.6752098655375,0.5966741458183163,0.6590729657845271,-0.0623988199662107,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Ophthalmology,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Oral and Maxillofacial Surgery,2743,961,1850,1782,0.3505554538283975,0.0653896209563277,6724.227882566268,7857.142857142857,1.0,12,0.3503463361283266,0.6496536638716733,6744.440393729493,0.3660526300708879,0.4134775930007346,-0.0474249629298467,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Kent and Medway ICB - 91Q | Oral and Maxillofacial Surgery,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Orthopaedics,90683,30957,7918,59726,0.3417121652504063,0.0107020291214477,870.2978216686688,1003.6579789666208,1.0,12,0.3413760021172656,0.6586239978827344,873.1515278497623,0.3366660886409288,0.3407196326711365,-0.0040535440302077,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Orthopaedics,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Pain Management,14774,7397,4080,7377,0.4994978283845223,0.0484997901640335,2743.324706016132,3881.578947368421,1.0,12,0.5006768647624205,0.4993231352375795,2761.60823067551,0.5263994475402168,0.4586687846881263,0.0677306628520905,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Pain Management,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Physiotherapy,35421,842,3590,34579,0.0236776623531836,0.0081204232264501,1011.530741733726,1151.1047754811118,1.0,12,0.0237712091697015,0.9762287908302985,1013.523051297253,0.0240405266593731,0.0286471794555456,-0.0046066527961725,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Physiotherapy,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Podiatry,15232,11,3,15221,0.0007838113522947,0.0009494760660388,2.046455032854791,9.149130832570906,0.0,12,0.0007221638655462,0.9992778361344538,1.9695378151260503,0.0004954355076286,0.0011937132172093,-0.0006982777095807,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Kent and Medway ICB - 91Q | Podiatry,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Sleep Medicine,3466,1505,422,1961,0.4333241075941836,0.1009680782745968,1229.3123329815076,1628.571428571429,0.9,10,0.4342181188690133,0.5657818811309867,1217.5418349682632,0.4202973359177739,0.4771669942320996,-0.0568696583143256,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Kent and Medway ICB - 91Q | Sleep Medicine,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Unknown,4028,0,0,4028,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Kent and Medway ICB - 91Q | Unknown,51.3,-0.8,High-volume persistent bottleneck
91Q,NHS Kent and Medway ICB - 91Q,South East,Review,Urology,20015,10817,4700,9198,0.5396277194188964,0.0781307790310344,2342.8247255588317,2751.7639512508017,1.0,12,0.5404446665001249,0.4595553334998751,2348.2388208843367,0.595467611923575,0.5099263566753126,0.0855412552482624,2,Emerging deterioration,High-volume persistent bottleneck,NHS Kent and Medway ICB - 91Q | Urology,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Monitor,Nephrology,1133,87,0,1046,0.0761321297269667,0.0287270970038709,0.0,0.0,0.0,9,0.0767872903795233,0.9232127096204766,0.0,0.0876363300781905,0.0545234855045568,0.0331128445736336,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Surrey Heartlands ICB - 92A | Nephrology,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Monitor,Oral and Maxillofacial Surgery,3053,2310,23,1098,0.795649068898789,0.5529306543245966,75.60762805603355,160.1423487544484,0.0,6,0.7566328201768752,0.2433671798231248,75.33573534228627,0.5825890656776748,0.9027977630033296,-0.3202086973256547,1,Volatile access pattern,Volatile access pattern,NHS Surrey Heartlands ICB - 92A | Oral and Maxillofacial Surgery,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Monitor,Rheumatology,2940,1412,45,1528,0.4790916167596535,0.0512707569472734,152.53431049524085,294.7368421052632,0.0,6,0.4802721088435374,0.5197278911564626,153.0612244897959,0.40595222087209,0.432702706613854,-0.026750485741764,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Surrey Heartlands ICB - 92A | Rheumatology,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Monitor,Surgery - Plastic,1019,619,117,400,0.607903492001979,0.1197803040957597,1128.0991686620143,1888.888888888889,0.9166666666666666,12,0.6074582924435721,0.3925417075564279,1148.1844946025517,0.6504611407524029,0.6730474386724387,-0.0225862979200357,1,Volatile access pattern,Volatile access pattern,NHS Surrey Heartlands ICB - 92A | Surgery - Plastic,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,2WW,67617,38843,9551,28774,0.5740622551803305,0.0221416189494028,1413.684292964478,1631.2893081761006,1.0,12,0.5744561278968306,0.4255438721031693,1412.514604315483,0.5693718823546461,0.5888622234050903,-0.0194903410504442,2,Emerging deterioration,High-volume persistent bottleneck,NHS Surrey Heartlands ICB - 92A | 2WW,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Allergy,1707,4,6,1703,0.0021594643034949,0.0055461206834435,32.74167402704964,69.93006993006993,0.0,11,0.0023432923257176,0.9976567076742824,35.1493848857645,0.0,0.0026246719160104,-0.0026246719160104,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Surrey Heartlands ICB - 92A | Allergy,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Cardiology,14474,4563,3665,9911,0.3143874066353578,0.0349313498045411,2542.0510120230806,3087.195600942655,1.0,12,0.3152549398922205,0.6847450601077795,2532.1265717838883,0.3211225501774181,0.3319496131296794,-0.0108270629522612,2,Emerging deterioration,High-volume persistent bottleneck,NHS Surrey Heartlands ICB - 92A | Cardiology,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Children's & Adolescent Services,25911,5643,5068,20268,0.2162394649983618,0.0316856820887838,1956.9583372924017,2286.254133207369,1.0,12,0.2177839527613754,0.7822160472386246,1955.9260545714176,0.2483923873434808,0.2070631465996665,0.0413292407438142,2,Emerging deterioration,High-volume persistent bottleneck,NHS Surrey Heartlands ICB - 92A | Children's & Adolescent Services,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Dermatology,17910,10819,1705,7091,0.6027278204375547,0.0556458582742171,950.5241433349642,1534.0501792114694,0.9166666666666666,12,0.6040759352317141,0.3959240647682859,951.9821328866556,0.6649689817847674,0.5586950175385601,0.1062739642462072,2,Emerging deterioration,High-volume persistent bottleneck,NHS Surrey Heartlands ICB - 92A | Dermatology,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Diabetic Medicine,1587,213,193,1374,0.1365415207269937,0.152198716323866,1228.3506917373668,1949.1525423728815,1.0,12,0.1342155009451796,0.8657844990548205,1216.1310649023314,0.2949570764303884,0.2262199954421303,0.068737080988258,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Surrey Heartlands ICB - 92A | Diabetic Medicine,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Diagnostic Physiological Measurement,12040,2212,2532,9828,0.1856511324534803,0.0328708283322617,2106.500532781714,2455.9471365638765,1.0,12,0.1837209302325581,0.8162790697674418,2102.9900332225916,0.187615389360766,0.2066846751020602,-0.0190692857412941,2,Emerging deterioration,High-volume persistent bottleneck,NHS Surrey Heartlands ICB - 92A | Diagnostic Physiological Measurement,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Dietetics,6401,168,1,6233,0.0265003857362057,0.0076527791176058,1.6767270288397051,20.12072434607646,0.0,12,0.026245899078269,0.973754100921731,1.562255897516013,0.0294578591006452,0.032591712141854,-0.0031338530412087,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Surrey Heartlands ICB - 92A | Dietetics,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,"Ear, Nose & Throat",19495,5786,3260,13709,0.2928598305176221,0.1228658099058059,1690.8873362753368,2167.792792792793,0.9166666666666666,12,0.2967940497563477,0.7032059502436523,1672.2236470889973,0.4731283142350995,0.2701669401855975,0.202961374049502,2,Emerging deterioration,High-volume persistent bottleneck,"NHS Surrey Heartlands ICB - 92A | Ear, Nose & Throat",51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Endocrinology and Metabolic Medicine,4741,1086,466,3655,0.2285094046237842,0.0947321645976852,998.222547988996,1818.1818181818185,0.8333333333333334,12,0.2290655979751107,0.7709344020248893,982.9149968361104,0.3564821677702661,0.2169486980453037,0.1395334697249623,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Surrey Heartlands ICB - 92A | Endocrinology and Metabolic Medicine,51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,GI and Liver (Medicine and Surgery),20555,11099,1235,9456,0.5397882434356669,0.1163857327593572,599.9252125156322,838.6463952918097,0.6666666666666666,12,0.5399659450255412,0.4600340549744588,600.827049379713,0.6278520235158194,0.5806746453915349,0.0471773781242844,2,Emerging deterioration,High-volume persistent bottleneck,NHS Surrey Heartlands ICB - 92A | GI and Liver (Medicine and Surgery),51.3,-0.8,High-volume persistent bottleneck
92A,NHS Surrey Heartlands ICB - 92A,South East,Review,Gynaecology,18192,5840,669,12352,0.3168462135834883,0.0425801680022117,359.49744470211544,619.6581196581196,0.25,12,0.3210202286719437,0.6789797713280563,367.7440633245382,0.3540094620710317,0.3042650703233042,0.0497443917477274,2,Emerging deterioration,High-volume persistent bottleneck,NHS Surrey Heartlands ICB - 92A | Gynaecology,51.3,-0.8,High-volume persistent bottleneck
